StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Welcome,Age,Gender,Race,Location,AudioCheck,Video_Control_Time_First Click,Video_Control_Time_Last Click,Video_Control_Time_Page Submit,Video_Control_Time_Click Count,Video_Treatment_Time_First Click,Video_Treatment_Time_Last Click,Video_Treatment_Time_Page Submit,Video_Treatment_Time_Click Count,Personal_Views_Confident,Personal_Views_Beautiful,Personal_Views_Beauty_Importance,Personal_Views_Relate_To_Model,Passion_i_identify_1,Passion_i_prefer_1,Passion_o_prefer_1,Passion_validate_1,Passion_i_identify_2,Passion_i_prefer_2,Passion_o_prefer_2,Passion_validate_2,Coffee_i_identify_1,Coffee_i_prefer_1,Coffee_o_prefer_1,Coffe_validate_1,Coffee_i_identify_2,Coffee_i_prefer_2,Coffee_o_prefer_2,Coffee_validate_2,Couple_i_identify_1,Couple_i_prefer_1,Couple_o_prefer_1,Couple_validate_1,Couple_i_identify_2,Couple_i_prefer_2,Couple_o_prefer_2,Couple_validate_2,Work_i_identify_1,Work_i_prefer_1,Work_o_prefer_1,Work_validate_1,work_i_identify_2,Work_i_prefer_2,Work_o_prefer_2,Work_validate_2,FIt_i_identify_1,Fit_i_prefer_1,Fit_o_prefer_1,Fit_validate_1,Fit_i_identify_2,Fit_i_prefer_2,Fit_o_prefer_2,Fit_validate_2,Group,Q9_6_TEXT - Topics
2017-07-18 14:50:04,2017-07-18 14:51:16,IP Address,142.197.115.189,100,72,True,2017-07-18 14:51:16,R_82qz2FL1RkPOQDL,,,,,28.607894897461,-81.30549621582,anonymous,EN,I agree,25 - 34,Male,White,Florida,Pineapple,,,,,0,0,32.562,0,Agree,Agree,Disagree,Agree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 2,Ad 1,Ad 2,,,,,Ad 1,Ad 2,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Treatment,
2017-07-18 14:48:31,2017-07-18 14:51:17,IP Address,107.5.108.210,100,165,True,2017-07-18 14:51:18,R_2axEE3HkdZwSIzJ,,,,,41.861892700195,-84.603797912598,anonymous,EN,I agree,45 - 54,Female,White,Michigan,Pineapple,,,,,0,0,33.996,0,Agree,Agree,Agree,Disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 14:49:55,2017-07-18 14:52:30,IP Address,24.127.11.201,100,155,True,2017-07-18 14:52:31,R_10vY51mYbuC41NB,,,,,42.51530456543,-82.984199523926,anonymous,EN,I agree,45 - 54,Female,White,Michigan,Pineapple,,,,,0,0,45.56,0,Disagree,Agree,Agree,Agree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 14:48:49,2017-07-18 14:53:10,IP Address,173.252.88.149,100,261,True,2017-07-18 14:53:10,R_2zp8HeXTMuRrtml,,,,,37.458999633789,-122.17810058594,anonymous,EN,I agree,18 - 24,Male,White,Texas,Pineapple,5.689,6.272,133.351,3,,,,,Agree,Disagree,Strongly Agree,Agree,,,,,,,,,,,,,,,,,,,,,Ad 1,Ad 2,Ad 1,Ad 1,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:51:41,2017-07-18 14:53:36,IP Address,108.65.124.80,100,114,True,2017-07-18 14:53:36,R_2ZOKCXyDhFAzShu,,,,,28.451705932617,-81.465301513672,anonymous,EN,I agree,18 - 24,Female,White,Florida,Pineapple,0,0,31.992,0,,,,,Agree,Agree,Agree,Disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Control,
2017-07-18 14:49:39,2017-07-18 14:53:54,IP Address,72.12.216.178,100,254,True,2017-07-18 14:53:54,R_1E5swT3nRwSn1mI,,,,,40.476303100586,-86.957099914551,anonymous,EN,I agree,25 - 34,Male,Asian,Indiana,Pineapple,,,,,0,0,42.317,0,Agree,Agree,Agree,Agree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 1,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Treatment,
2017-07-18 14:48:40,2017-07-18 14:54:50,IP Address,108.46.76.91,100,370,True,2017-07-18 14:54:51,R_2AZppICdPHDbexG,,,,,40.602401733398,-73.763702392578,anonymous,EN,I agree,18 - 24,Male,White,New York,Pineapple,0,0,33.875,0,,,,,Agree,Agree,Agree,Strongly Agree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Control,
2017-07-18 14:38:26,2017-07-18 14:55:09,IP Address,199.168.151.103,100,1001,True,2017-07-18 14:55:09,R_3lsjH9M18h3RxzD,,,,,40.714294433594,-74.005996704102,anonymous,EN,I agree,25 - 34,Female,Black or African American,New York,Pineapple,,,,,0,0,42.986,0,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Treatment,
2017-07-18 14:52:45,2017-07-18 14:55:33,IP Address,108.26.245.21,100,167,True,2017-07-18 14:55:33,R_1gNHPucBZGps1NZ,,,,,42.473297119141,-70.941902160645,anonymous,EN,I agree,25 - 34,Male,White,Massachusetts,Pineapple,,,,,0,0,46.813,0,Disagree,Agree,Strongly Agree,Disagree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 14:48:01,2017-07-18 14:55:38,IP Address,107.128.41.217,100,457,True,2017-07-18 14:55:39,R_2ROBNLoUMcMubV7,,,,,34.147003173828,-118.13919830322,anonymous,EN,I agree,55 - 64,Female,White,California,Pineapple,41.21,41.21,42.593,1,,,,,Strongly Agree,Strongly Agree,Agree,Disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-18 14:50:40,2017-07-18 14:55:40,IP Address,173.46.252.73,100,300,True,2017-07-18 14:55:41,R_3Doq0CfwRoBMRF1,,,,,41.479293823242,-87.316398620605,anonymous,EN,I agree,25 - 34,Male,White,Indiana,Pineapple,6.348,6.348,49.435,1,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Control,
2017-07-18 14:16:21,2017-07-18 14:55:51,IP Address,71.48.127.134,100,2369,True,2017-07-18 14:55:51,R_Dq4S6IvRc4RqMRX,,,,,44.684906005859,-92.884902954102,anonymous,EN,I agree,35 - 44,Male,White,Minnesota,Pineapple,38.132,38.132,42.36,1,,,,,Disagree,Disagree,Disagree,Strongly disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Control,
2017-07-18 14:52:39,2017-07-18 14:56:01,IP Address,68.60.124.94,100,202,True,2017-07-18 14:56:01,R_339berfYq86sGq9,,,,,42.219604492188,-83.604598999023,anonymous,EN,I agree,25 - 34,Female,White,Michigan,Pineapple,22.321,32.483,34.301,2,,,,,Strongly Agree,Strongly Agree,Agree,Strongly Agree,,,,,Ad 2,Ad 2,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Control,
2017-07-18 14:52:55,2017-07-18 14:56:45,IP Address,69.181.223.187,100,230,True,2017-07-18 14:56:46,R_3lSMSvi2EOuFiQE,,,,,37.786193847656,-122.43710327148,anonymous,EN,I agree,35 - 44,Male,White,California,Pineapple,,,,,0,0,35.828,0,Agree,Agree,Agree,Disagree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Treatment,
2017-07-18 14:53:03,2017-07-18 14:56:59,IP Address,72.199.66.86,100,235,True,2017-07-18 14:57:00,R_1LiIYkzCvBLwKyh,,,,,32.636093139648,-117.05319976807,anonymous,EN,I agree,18 - 24,Male,Asian,California,Pineapple,0,0,34.669,0,,,,,Agree,Agree,Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Control,
2017-07-18 14:54:40,2017-07-18 14:57:27,IP Address,71.223.109.192,100,166,True,2017-07-18 14:57:27,R_2cdcZQ4csmQDBmU,,,,,33.666900634766,-112.18569946289,anonymous,EN,I agree,55 - 64,Female,White,Arizona,Pineapple,0,0,36.128,0,,,,,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,Ad 2,Ad 1,Ad 1,Ad 2,,,,,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Control,
2017-07-18 14:54:40,2017-07-18 14:57:35,IP Address,184.180.110.220,100,175,True,2017-07-18 14:57:35,R_30pYVc875z7M2we,,,,,30.428497314453,-91.019500732422,anonymous,EN,I agree,45 - 54,Female,White,Louisiana,Pineapple,0,0,36.031,0,,,,,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Control,
2017-07-18 14:51:42,2017-07-18 14:57:37,IP Address,106.222.92.21,100,354,True,2017-07-18 14:57:38,R_Zw8sQ9ofMPS0Yk9,,,,,28.570007324219,77.320007324219,anonymous,EN,I agree,35 - 44,Female,American Indian or Alaska Native,Michigan,Pineapple,157.105,157.675,77.867,3,,,,,Agree,Agree,Strongly Agree,Strongly Agree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Control,
2017-07-18 14:53:39,2017-07-18 14:58:47,IP Address,24.14.170.44,100,307,True,2017-07-18 14:58:47,R_3G31dImn9Lj7lsW,,,,,40.476303100586,-86.957099914551,anonymous,EN,I agree,55 - 64,Female,Black or African American,Indiana,Pineapple,,,,,0,0,40.212,0,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Treatment,
2017-07-18 14:57:26,2017-07-18 14:59:37,IP Address,73.107.159.26,100,131,True,2017-07-18 14:59:38,R_2D6Os34Tex0vLGk,,,,,26.621704101562,-81.840599060059,anonymous,EN,I agree,25 - 34,Male,White,Florida,Pineapple,0,0,45.841,0,,,,,Agree,Agree,Disagree,Disagree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-18 14:51:33,2017-07-18 14:59:57,IP Address,107.134.198.34,100,504,True,2017-07-18 14:59:58,R_1OjJfohU7Ki4aYY,,,,,30.799697875977,-86.974800109863,anonymous,EN,I agree,45 - 54,Female,White,Florida,Pineapple,,,,,14.137,14.137,38.251,1,Agree,Agree,Disagree,Agree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Treatment,
2017-07-18 14:55:20,2017-07-18 15:00:40,IP Address,50.48.177.7,100,319,True,2017-07-18 15:00:40,R_3fSN5csOI4qfAnX,,,,,43.141204833984,-77.632797241211,anonymous,EN,I agree,45 - 54,Female,White,New York,Pineapple,,,,,37.423,37.423,39.52,1,Disagree,Disagree,Disagree,Agree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Treatment,
2017-07-18 14:56:50,2017-07-18 15:01:07,IP Address,47.42.167.134,100,256,True,2017-07-18 15:01:07,R_1CC4DxY0twCYkHw,,,,,43.216506958008,-123.34170532227,anonymous,EN,I agree,65 - 74,Female,White,Oregon,Pineapple,38.344,38.344,40.001,1,,,,,Strongly Agree,Agree,Agree,Strongly disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-18 14:56:12,2017-07-18 15:01:07,IP Address,70.209.194.95,100,295,True,2017-07-18 15:01:08,R_12yXLN3AXUP0Otl,,,,,33.998901367188,-117.44079589844,anonymous,EN,I agree,25 - 34,Female,White,California,Pineapple,,,,,0,0,200.309,0,Agree,Strongly Agree,Strongly Agree,Agree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Treatment,
2017-07-18 14:58:56,2017-07-18 15:02:14,IP Address,184.54.30.221,100,197,True,2017-07-18 15:02:15,R_SN2PnvwiMwjQQwN,,,,,39.157897949219,-84.596603393555,anonymous,EN,I agree,35 - 44,Female,White,Ohio,Pineapple,,,,,0,0,33.97,0,Agree,Agree,Disagree,Disagree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 15:02:15,2017-07-18 15:02:47,IP Address,47.247.3.93,100,32,True,2017-07-18 15:02:48,R_2SBoCVVZCx0mw2I,,,,,23.266693115234,77.399993896484,anonymous,EN,I agree,18 - 24,Male,Asian,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18 14:59:48,2017-07-18 15:02:48,IP Address,104.156.115.18,100,179,True,2017-07-18 15:02:48,R_XMT3NpNn83TdWtX,,,,,37.31689453125,-82.639602661133,anonymous,EN,I agree,25 - 34,Male,White,Kentucky,Pineapple,,,,,26.273,26.273,32.647,1,Agree,Agree,Strongly Agree,Agree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Treatment,
2017-07-18 15:00:01,2017-07-18 15:02:51,IP Address,70.190.74.230,100,169,True,2017-07-18 15:02:51,R_yz2UuNnjpEdetbj,,,,,33.49299621582,-112.21369934082,anonymous,EN,I agree,25 - 34,Male,Other,Arizona,Pineapple,,,,,0,0,33.198,0,Agree,Strongly Agree,Disagree,Agree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 14:59:38,2017-07-18 15:03:00,IP Address,50.130.128.126,100,202,True,2017-07-18 15:03:00,R_1Dqz6G0qHNHZ6Cn,,,,,34.774398803711,-106.7274017334,anonymous,EN,I agree,25 - 34,Male,White,New Mexico,Pineapple,0,0,37.036,0,,,,,Agree,Agree,Disagree,Strongly disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Control,
2017-07-18 15:01:25,2017-07-18 15:04:28,IP Address,94.0.223.30,100,183,True,2017-07-18 15:04:29,R_1jIpcJJp9pSGDtT,,,,,53.333297729492,-2.75,anonymous,EN,I agree,25 - 34,Female,Black or African American,Texas,Pineapple,0,0,33.823,0,,,,,Agree,Agree,Agree,Disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Control,
2017-07-18 15:01:03,2017-07-18 15:04:35,IP Address,122.53.87.210,100,212,True,2017-07-18 15:04:36,R_YWcRGmx5NeJQzn3,,,,,14.573196411133,121.06970214844,anonymous,EN,I agree,25 - 34,Female,Asian,Texas,Pineapple,,,,,20.92,20.92,33.991,1,Strongly Agree,Agree,Strongly Agree,Disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Treatment,
2017-07-18 14:57:18,2017-07-18 15:04:44,IP Address,23.247.155.4,100,445,True,2017-07-18 15:04:45,R_vSKa2gvUmT3q4pP,,,,,33.871002197266,-84.463500976562,anonymous,EN,I agree,45 - 54,Female,White,New York,Pineapple,0,0,38.597,0,,,,,Strongly Agree,Agree,Agree,Agree,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Ad 1,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Control,
2017-07-18 15:00:59,2017-07-18 15:05:15,IP Address,110.224.234.220,100,255,True,2017-07-18 15:05:15,R_1BYr9sEZbDc8Dms,,,,,17.375305175781,78.474395751953,anonymous,EN,I agree,25 - 34,Male,Asian,Indiana,Pineapple,,,,,0,0,41.545,0,Strongly Agree,Agree,Agree,Agree,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 15:03:50,2017-07-18 15:06:01,IP Address,167.246.61.35,100,131,True,2017-07-18 15:06:02,R_2CvMOjnjF4vbIJz,,,,,41.937301635742,-87.655097961426,anonymous,EN,I agree,25 - 34,Male,White,Illinois,Pineapple,0,0,34.001,0,,,,,Disagree,Disagree,Disagree,Strongly disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Control,
2017-07-18 15:00:25,2017-07-18 15:06:02,IP Address,97.80.188.111,100,337,True,2017-07-18 15:06:03,R_2Ua1wRNRcvAJdPE,,,,,33.511993408203,-83.949600219727,anonymous,EN,I agree,25 - 34,Female,White,Georgia,Pineapple,0,0,37.1,0,,,,,Agree,Agree,Disagree,Disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Control,
2017-07-18 15:06:27,2017-07-18 15:07:52,IP Address,72.94.248.166,100,84,True,2017-07-18 15:07:52,R_116ESBxVOwBqOQ4,,,,,40.124603271484,-75.538497924805,anonymous,EN,I agree,25 - 34,Female,White,Pennsylvania,Pineapple,11.442,30.561,32.44,2,,,,,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,Ad 2,Ad 1,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Control,
2017-07-18 15:04:05,2017-07-18 15:09:07,IP Address,67.86.69.145,100,301,True,2017-07-18 15:09:07,R_3RdRbRgNFZyxIua,,,,,40.85969543457,-74.402603149414,anonymous,EN,I agree,55 - 64,Female,White,New Jersey,Pineapple,,,,,0,0,35.271,0,Agree,Agree,Agree,Agree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Treatment,
2017-07-18 15:07:21,2017-07-18 15:09:29,IP Address,24.73.186.243,100,128,True,2017-07-18 15:09:30,R_3LjdtrKCfBCKNH1,,,,,33.506500244141,-86.740798950195,anonymous,EN,I agree,25 - 34,Male,"White,Native Hawaiian or Pacific Islander",Alabama,Pineapple,33.984,33.984,36.635,1,,,,,Agree,Agree,Agree,Disagree,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Control,
2017-07-18 15:04:34,2017-07-18 15:09:35,IP Address,72.199.6.107,100,300,True,2017-07-18 15:09:35,R_2dDTJvezPULLlRa,,,,,32.670700073242,-117.09460449219,anonymous,EN,I agree,25 - 34,Female,Black or African American,Texas,Pineapple,3.019,3.019,37.534,1,,,,,Strongly Agree,Strongly Agree,Agree,Strongly disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Control,
2017-07-18 15:07:22,2017-07-18 15:10:56,IP Address,192.208.174.103,100,214,True,2017-07-18 15:10:57,R_3R9nzE7jLgAHuWU,,,,,38.900100708008,-99.34700012207,anonymous,EN,I agree,35 - 44,Male,White,Kansas,Pineapple,,,,,0,0,44.691,0,Strongly Agree,Agree,Agree,Agree,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Treatment,
2017-07-18 15:08:28,2017-07-18 15:11:03,IP Address,98.200.254.115,100,155,True,2017-07-18 15:11:04,R_2CIcVrMZUe8SxEw,,,,,29.679595947266,-95.203399658203,anonymous,EN,I agree,25 - 34,Male,White,Texas,Pineapple,0,0,35.681,0,,,,,Strongly Agree,Agree,Agree,Disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Control,
2017-07-18 15:04:05,2017-07-18 15:11:25,IP Address,162.72.190.80,100,439,True,2017-07-18 15:11:25,R_1rpRVgkVynaJHID,,,,,46.529602050781,-122.48509979248,anonymous,EN,I agree,25 - 34,Male,Black or African American,California,Pineapple,0,0,96.403,0,,,,,Strongly Agree,Disagree,Disagree,Strongly disagree,Ad 2,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-18 15:09:13,2017-07-18 15:11:27,IP Address,73.24.17.48,100,133,True,2017-07-18 15:11:27,R_C8rHPiNDv5ARgk1,,,,,44.946395874023,-93.051498413086,anonymous,EN,I agree,18 - 24,Female,"White,Black or African American",Minnesota,Pineapple,,,,,30.11,30.11,32.524,1,Disagree,Disagree,Disagree,Strongly disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
